"Date","S5AUCO","S5CODU","S5HOTR","S5MEDA","S5RETL","S5FDSR","S5FDBT","S5HOUS","S5ENRSX","S5BANKX","S5DIVF","S5INSU","S5REAL","S5HCES","S5PHRM","S5CPGS","S5COMS","S5TRAN","S5SFTW","S5TECH","S5SSEQX","S5MATRX","S5TELSX","S5UTILX"
"8/31/1990",-0.0523149447274172,-0.00969855462273203,-0.0363635282437014,-0.0105364424487239,-0.039697914412303,0.00672020849540669,0.0328363897194948,-0.0101009885716218,0.0703931836858257,-0.0199897656737327,-0.0649532278198638,-0.0232060221756105,NA,0.0298276759592469,0.0149726907965921,-0.0356482528941186,-0.00529054962519128,-0.0410752472112935,-0.02204862445801,-0.0315424222512016,-0.0770164747317934,-0.0187675507747516,0.000293091464846698,0.01548607669103
"9/28/1990",-0.0551452357502475,-0.0395190386768424,-0.0842086331841638,0.000961245891123105,-0.0374715869327553,-0.000731669818215749,0.0217770873698139,-0.0136833941596445,0.0216712921665781,-0.105268499981403,-0.0808437894955401,-0.0488462678838081,NA,0.0331541028511756,0.00869973693912002,-0.0282052725337734,-0.0591098418534082,-0.0245412381120324,-0.0945110884447598,0.0180167799395877,-0.0139432224833996,-0.0239923893694827,0.0861221639924086,0.0588493026784466
"10/31/1990",-0.0233544721577077,-0.0274411506408342,-0.0220787264976452,-0.0390488345301964,-0.0229391260441168,-0.0108303588293288,0.0546302814162546,0.0995580373432243,-0.0265061323485931,-0.105267560046191,-0.0749418939201674,-0.0484519262578777,NA,0.0239353241154741,0.0225645816022944,-0.0229400602036207,-0.0130377786712263,-0.0181586573199537,0.0052074946149103,-0.0380545938623843,-0.0865564476749237,-0.0259793614765747,0.0503341608968653,0.0901451184046347
"11/30/1990",-0.042539755009012,0.0600952445546857,0.0417941845354124,0.04870596446457,0.0609784736274751,-0.00552548153781673,-0.0054749784626781,-0.0171109200726937,-0.0417059122046531,0.125821323641153,0.0495929112785847,0.126488203266788,NA,0.0273693258194601,0.0329476139380932,0.00201574633304557,-0.0515033561158465,-0.000568119632470519,0.106384093445019,0.0300102883310135,0.00307391955498482,0.0123346970367093,-0.0711957416153299,-0.050503213984348
"12/31/1990",-0.0419248188753745,0.0105108355980908,0.018426388690005,0.0277865141883673,-0.00142657134529584,0.0311084752619181,0.011005696796118,0.0214309668002691,-0.0386908728132268,0.0323962685412161,0.0329317197077085,0.0198286155614378,NA,0.00125919908892928,-0.00876603996727288,0.0205086091580253,0.0270814015389894,0.0362771974508374,-0.0378845930702908,0.021600279110548,0.0386521660853546,0.0284637786173469,-0.0283416311756913,-0.026488714559354
"1/31/1991",-0.000205944174505722,0.0519891298299702,-0.0513996235039347,0.0550145576176334,0.0742222396336046,0.027214842168163,-0.00874466678440508,-0.0848004319387445,-0.0665343799687711,0.0337221471964658,0.0614099935781481,0.0105036701391196,NA,0.0264989530055759,-0.0122670914376121,0.0411808093908313,0.0632271824535109,0.0860370501691227,0.032152781689148,0.0927315441379201,0.0677954206637352,0.00877984301951657,-0.0536773091020324,-0.0631461424625414
"2/28/1991",0.0390352061708083,0.0132937801033374,0.0934912690338723,-0.0476230131305292,0.00248304463976219,-0.0113951352669637,0.0412081538942913,-0.0329046126005509,0.0167333994547663,0.0549966251549427,0.0499301059506529,0.0156389774041888,NA,0.004132717170131,0.0280145498815652,-0.0207628269738607,0.0203383238848185,-0.0339389787796518,0.0259781085739992,-0.0233694608643585,0.0105146532729395,-0.0281765705897255,-0.044016731016123,-0.0296575808702729
"3/29/1991",-0.0382456303413839,0.0143415545453955,0.0592924775100829,-0.0173132156167498,0.0566581922653031,0.0718002016923397,0.0339508083470884,0.00538768183853796,-0.0230407213983345,0.021220086624871,0.0596891010359266,0.034907300496315,NA,0.0539729703553411,0.0206369428330273,-0.0106786350228209,-0.0349385589421137,-0.0507559865965619,0.0253109625619753,-0.0647508974592748,-0.0435562330513675,-0.0257479818534245,-0.00536175732759385,-0.00929698049510734
"4/30/1991",-0.0337543917968807,-0.0107158736479266,-0.021086179965341,0.0250949379543018,0.0316408876013528,-0.00978649773553139,-0.0222392005794532,-0.0194158760702239,0.0251252347050736,0.068860853665037,-0.014255640924806,-0.0546118947641681,NA,-0.0205448725599795,-0.00373449940601644,-0.00889115349358091,0.000153536591866089,0.0459168817875955,0.0540839163387015,-0.0435228300285099,0.0783259397879326,0.0294838595256374,-0.00354059566886967,-0.0104587093379549
"5/31/1991",0.122163535410608,-0.00688119161256073,0.0321957042940651,-0.0166142041831095,0.057828093504401,-0.0422593724450782,-0.0025754329907906,-0.0166488674852149,-0.0557499742548372,0.0331363875989293,0.0232784040432598,-0.0308165135779972,NA,-0.0093882372499643,0.00136742942324989,0.0480163794229811,0.0111977846164171,0.0473385199932488,-0.0109662834095939,-0.00611921989755507,0.0523058630558298,0.0543006950267447,-0.0553112466500528,-0.0445023457045701
"6/28/1991",0.0195410541248894,-0.00580797629026098,-0.0356741658226251,-0.0328979894883393,-0.00520847900225931,0.0264796276860927,-0.00491940016623631,-0.0300254539307612,-0.000053246672359869,-0.0353852322545636,-0.0264929383736158,0.00484255123000191,NA,-0.0188448986309136,0.00978867688506047,0.00319923039889959,-0.0263718246939726,-0.0156804146825142,0.00583659639799852,-0.0416919933723877,-0.0782499248137085,0.0196859842342625,0.0470477707419035,0.0176799489364223
"7/31/1991",-0.0648007088184178,0.0214137820924041,-0.0324492879023648,-0.0206134369122088,0.0238203994922308,-0.056188916659206,0.0252589119389208,0.0170320413765128,0.0128203430173258,0.0316172037889145,0.0769850702743179,-0.0568646368896656,NA,0.0314939165084656,0.0339426792376021,-0.0440686376518746,-0.00577677216611084,0.0108889057647036,-0.0568512297635101,-0.000361886515220657,-0.0538252893128324,-0.00732651860872923,-0.0268598430533153,-0.00681760928849005
"8/30/1991",-0.0682723757867512,0.0216194464919322,-0.0279984151407463,-0.0261304090400698,0.0404744236437162,-0.026501959657363,0.0436195010929196,0.00910469995557887,-0.0179962459655586,0.0670322490127119,-0.000460688420779159,-0.0317999521187326,NA,-0.00967879532675714,0.00919546358987735,-0.00621714052038215,-0.0022282289432843,-0.0128428829866889,0.00812326627008911,-0.0291905253536894,0.0186503585178086,-0.0271249818254723,-0.0160888113313023,0.00832180315363887
"9/30/1991",-0.0038158678740433,0.0311060175946632,0.0564063468481032,-0.000711622701791835,-0.0285516738152226,-0.0578924821286822,-0.02147995719573,0.0310790546306403,0.00594511931734062,-0.00467466784943928,0.052333632968569,0.0107630735492006,NA,-0.00706402305287859,0.00431260032678429,-0.0163292560066324,-0.0145171449852114,0.0220574698800933,0.0199443574787503,0.00231875088764288,-0.120269585386259,-0.0162104319827544,0.00743743814406308,0.05270876165353
"10/31/1991",-0.0414752721767481,0.0012743788919067,-0.0042606403125888,0.000873374220573743,-0.0554205555269082,-0.00769277211613668,-0.0123021827443564,-0.0193248643662723,0.00266460643756407,-0.00715795429537825,-0.0735608392192433,0.0560244562043631,NA,0.00931166621504705,0.0412674786611261,0.00147697630494926,-0.0153835576410731,0.0698367385058071,0.0131400505336978,-0.015862157581124,0.0313395105404478,0.0157219145135466,0.00441188590101056,-0.000138196968223795
"11/29/1991",-0.0574154627635221,0.020828456114914,-0.000295473690027394,-0.0357976314741625,0.0533889897168893,-0.0249112093985916,0.0496796197753604,0.0442288859808839,-0.0414566509909656,-0.0563755232889269,-0.0273434957456282,0.0213342218198799,NA,-0.0117690485326881,0.016721550954199,-0.0194859420198365,0.0116993105448905,-0.0481432928624644,-0.0159743954021104,-0.000965956654843524,0.0167523723184947,-0.0392929393413187,0.00119199464653232,0.0580780911056608
"12/31/1991",-0.0492032246705162,0.0295630544593717,-0.0025491310043108,0.0270551993960989,0.0214766476785233,0.0116261831945297,0.0375378326382406,0.0699158909479873,-0.0699212017838422,0.0306868398301041,0.0629394767625428,0.0196645802892066,NA,0.0579162714694837,0.0473048126264724,0.00721979656013681,0.000427999594172071,0.0424767392882202,0.086834713533717,-0.0751741153676714,0.0360676021181641,-0.0197429486644126,-0.020332180343265,-0.0670144065158709
"1/31/1992",0.109024173760515,0.04950121960579,0.14587002761727,0.0554874556695011,0.00210618751561931,0.00251152181466715,-0.024889193199864,0.0391183130676918,-0.0306948127729256,0.0466074741293614,-0.022549974601757,-0.0400170964974258,NA,-0.0338747786747114,-0.0534804537804252,0.0254821213294084,0.0616759740860326,-0.00337510795583524,0.0529791029162308,0.0820498378127105,0.206222586805732,0.0363072753933601,-0.0288999476948417,-0.0416869505853232
"2/28/1992",0.13463681382447,-0.0194220881035034,-0.0401550760470373,0.0662745547759802,0.0203020101157978,0.0207202224001673,-0.0107670975695329,-0.0244249530894262,-0.0284671133887033,0.0762659228052377,-0.0202900148204283,-0.0170559098767138,NA,-0.0639574151628719,-0.0194526917496359,0.0120097514944077,-0.0014545131481833,0.0455475109361556,0.029831666234251,0.0365606480253262,0.0285397300047147,0.0153719413785921,-0.0385932492482437,-0.0319186535044106
"3/31/1992",0.0393977111283863,-0.0239008167041955,0.00997998725645929,0.00677860205042357,0.00937581552744201,0.0181430783013948,0.00668488354606824,0.0170150055425867,-0.0107819027672692,-0.0141584457227775,0.0417704200295442,0.00215849092716795,NA,-0.0229761267522864,-0.0304196098439849,0.00244194161541258,-0.0444951475726579,-0.00463318924707653,-0.0410713866981405,-0.025661232194284,-0.0591093373622771,0.0261806872512355,0.0215877878575485,0.0139170452838045
"4/30/1992",0.0936308064340193,-0.0487577192767939,0.0418224524934391,-0.00540263029319926,-0.0682354590476129,-0.038537142093162,-0.0211703432252222,-0.00776786507227166,0.0739669381390388,0.0134494997119281,-0.0508737881907607,-0.0424073939615992,NA,-0.0307780212830754,-0.0334435413795086,-0.00988261436859587,-0.00261743861892706,0.0105334725582663,-0.0476861494878421,-0.00977339354597986,-0.00817942828660099,0.0306210607960755,0.0521756610960217,-0.00228449531306733
"5/29/1992",-0.0252737687775958,-0.0302647484773784,0.0237031622843931,0.0149553381953332,0.00455423853046891,-0.0119568378942623,0.0119862510191117,0.00652760041868174,0.0251684326183456,0.021140944306511,0.0142885163298394,0.0100503726994561,NA,0.0137844649162052,-0.00351837080597991,-0.00950040605498296,-0.0376620759610088,-0.00755781075189519,-0.000261601062400012,-0.020839263846549,-0.0243132058083825,-0.00892417056781409,-0.0322669436500804,0.0212198371378237
"6/30/1992",0.071321543348799,-0.0222020881664081,-0.00493631768057132,0.00384210756708918,0.00837861051419395,0.0154669301285074,-0.00950890471100011,-0.0284956509167059,-0.0110791765816992,0.0258589615748711,0.0196696319097883,0.0671435005455854,NA,-0.00379835327007078,-0.0349033104907438,-0.0074726908180335,-0.0314972918143705,-0.0253397788726264,-0.0505477963109522,0.00927402959156112,0.0217290339271585,-0.00916516251535395,0.0333411218273825,0.0167012064776329
"7/31/1992",-0.052440981176792,0.0278881604584795,-0.0596591388193738,-0.0422838934485689,0.00502818884196347,0.00481533282013833,0.0155374740071566,0.0280376078202273,0.0046411093444559,-0.0460951782093253,0.0225033936837602,0.0122734138961645,NA,-0.00854957364277308,0.0273796584187525,-0.0227390674000344,0.0179030596101498,-0.0383388690058985,0.0436458340098278,-0.0258782873285457,0.0499531049415197,-0.0254069440744614,0.025846143169304,0.0270923645618562
"8/31/1992",-0.0923962888812314,0.00258092819442874,-0.00570400809174098,0.0033238283305466,0.031902686723976,0.0286492388764535,0.0370351043287914,0.0114640852543398,0.0436648776025925,-0.0334675429156226,-0.024720793220168,0.00311401424750881,NA,-0.0111013667403865,-0.0129665195397651,-0.00923089717919225,-0.00559566541968497,-0.051160106945212,-0.0238035988434784,-0.0520736447603087,0.00402574387277686,-0.031100114481475,0.0109545387904365,0.00460403639533856
"9/30/1992",-0.0284490340695292,0.0196188752458613,0.0435801780154885,0.00169780692850206,0.0293448817864062,0.027709738188815,-0.00219052240178627,0.0256448417415347,-0.0116705121272417,0.00741859615854248,0.0166907160063938,0.0580454402226302,NA,-0.0580474193074731,-0.0647315336632874,0.0285196888388566,0.026754119378043,0.0281177196745675,0.0964073405689736,-0.0149560769866786,0.0810406275365076,-0.00838868883263546,0.00389132153035036,-0.00712791450447308
"10/30/1992",-0.00196736276134296,-0.00365751748043106,0.0353605262050147,0.000473581636817569,0.0386047910446228,0.0278468932003046,-0.0161276368339163,0.0323107827666233,-0.0509645305603976,0.0226695138103282,0.00723148771629888,0.0284230503835629,NA,0.0299819468197308,0.0227544676581616,-0.016033498044666,0.0124698702153847,0.0611548563336111,0.0606414173000297,-0.019904462417127,0.0777265858856434,0.0144907439823382,-0.0129957588136549,-0.00946317027911957
"11/30/1992",0.0476548915639629,0.0364344850238083,0.0476253021106098,0.0421558207801537,0.0350537395446102,0.048947192748396,-0.0109138018029069,-0.037054314821792,-0.0610825818508382,0.0412840076344148,0.0624125286920649,0.000535326346571594,NA,0.00188761367388689,-0.00580279171065539,0.0108376014083026,0.0289064668632698,0.02112683223563,0.002677939005438,0.0238080773012125,0.0259500375245874,-0.0107644765356378,-0.00857003758362802,-0.0401135466139113
"12/31/1992",0.0126985382996516,-0.0290424660916831,-0.00848259793920839,0.0100018881242917,-0.0116862674848835,-0.00863793337769633,-0.0170357692019683,-0.0239017039527065,-0.00218546232593356,0.037263306618412,0.0274045849672857,0.0219401674827123,NA,0.00509316878823034,-0.0350635880811528,0.0202026364562301,-0.00118401026325928,-0.00846893094596014,0.0086948463231534,-0.0451833591098436,0.0712651260218516,-0.0014672480942106,0.0407830556264971,0.0117087210464087
"1/29/1993",0.100033898040654,0.0408861605512515,0.0166684574134872,0.0476135272639088,-0.00355121308077139,-0.0244628006895734,-0.0269236467849551,-0.044657630558457,0.0160914141993868,0.0335037902413242,0.0142032405521335,0.0208013695348375,NA,-0.0471892742693486,-0.0955183611092324,-0.0012333968040001,-0.0219053376519192,0.0278914689020292,0.0712059115305547,0.0627816152629201,0.114922645318506,-0.00567532559845958,0.000568242253993061,0.021719439097117
"2/26/1993",-0.0121904866646944,-0.0248531744736945,-0.000120287638001879,-0.0112270291190879,-0.0169512753475887,-0.0452376467171895,-0.0368096666981681,0.058641935928712,0.0358267087849837,0.0208044425500427,0.00236950578011132,-0.00531842507793506,NA,-0.111737322144897,-0.0778061871692012,0.00626364427531332,-0.0323008160263103,-0.0243402118146997,-0.0143176544611949,0.030880877345834,0.0934578993763756,0.0001243480184146,0.0560151268981098,0.0494330240653847
"3/31/1993",0.0360160449887876,0.0126168883922579,0.0467063642765318,-0.00126715988778675,-0.00392512174820936,0.0301008217373272,-0.0250061123508769,-0.0158414426540599,0.0180141988148481,0.0140940725441829,0.0411943183505353,0.00845028642901662,NA,-0.0103914552597642,-0.0126524773305934,0.0152894964904815,-0.0286100840241153,0.00440720888655814,0.01607935231684,-0.0315938494980752,0.0272284326548033,-0.0171171445453849,0.00435420796908745,-0.00935761097032707
"4/30/1993",0.0711316898665946,-0.0211735568624741,-0.0407288697677428,-0.0347524393559978,-0.0797727849188342,-0.0270128809272007,-0.081808850816061,-0.024588908817519,0.0386836195096866,-0.0303439873745978,0.0152891028769289,0.00955875374319865,NA,-0.0811414560946809,0.0680652314553174,0.0444879106664705,-0.0239945418589322,0.0342655284115035,-0.0386108435886781,-0.00659262025411267,-0.0147759181568147,0.0469403385414965,-0.00496459673057894,0.0197349684101627
"5/31/1993",-0.0224074174404057,0.00954733817219329,0.0296779282324073,0.0331900618167239,0.0363818017921406,0.022958858066223,-0.000480190083851303,-0.0348277746643414,-0.0108056692535724,-0.032683930872013,-0.0110411526685699,-0.0293355331228346,NA,0.0476135063533977,-0.0104010787329508,-0.00202173415988892,0.0159016125689966,-0.0186973624112293,0.0384519949346829,0.0754064404470356,0.108502958712531,-0.00594967471738221,0.00947301327673435,-0.0294929731178234
"6/30/1993",0.037058587064275,-0.0521410347761679,-0.011703721177098,-0.0244394472041629,-0.0448409782382046,-0.0234892781749185,-0.0112455193633595,0.027646268359172,-0.0113593810498677,0.0464740417114651,0.0911588256646536,0.0179760561675716,NA,0.0085214060609713,-0.0459611748405884,0.0160696123299183,-0.0267646263492085,-0.0148602507828612,0.0255922288832068,-0.0373825719777488,0.0309384752896986,-0.0280960200129886,0.0491617221706491,0.0296548890721324
"7/30/1993",0.0320069995101283,0.0261204053705766,0.0588110955964999,0.00446452554861558,0.0124083120783783,0.00156842453999697,-0.026031048112752,-0.0586408387876955,0.0142749451803743,0.0112564456396849,0.0186323535723945,0.0464606010857128,NA,-0.053432104780984,-0.0749862444762212,0.0122214164751097,-0.0281251725141812,0.0552624478328092,-0.0460151351813881,-0.0579543901079858,0.00139488917498264,0.00811568166186219,0.0183334745678164,0.024629922765307
"8/31/1993",-0.0533401470141489,0.0277220018555514,0.0377945507496276,0.0181200936074122,-0.0112642094105862,0.0111477151129582,0.00370166768797855,-0.00732315934843646,-0.00236882112542027,-0.0296092524934887,0.00424554834817556,0.0099012087462713,NA,-0.0316419240391623,0.00954921437281196,0.000225142904497433,0.000876225818406157,-0.00647592890897285,-0.0182231816562256,0.056415207739723,0.113113055509027,-0.0109614500619023,0.00469355849613526,-0.00101777770107606
"9/30/1993",0.0146331063747205,-0.0209916240874934,0.0118447382296229,0.00680973626949948,0.00408483587847048,-0.0491109686598251,-0.0168681452307661,0.000289908285024553,0.0174477873787221,0.045806957886617,0.0261151551968849,-0.00300022546990343,NA,-0.0062420827396608,-0.000483284609570643,-0.00233136366279121,-0.0332683424634781,-0.0113923934288714,0.0758165219038636,0.00062345460201004,0.0619122369300183,-0.0326161451966569,-0.00762770907361861,-0.0035665253703544
"10/29/1993",0.0871491203329321,0.028003796217975,0.045887130156024,0.0937408706965079,0.0273145002237777,0.0101468652531906,0.0456087748294966,0.075189932734675,-0.0275474019523507,-0.094903490057949,-0.0641997044477906,-0.0633742127885533,NA,0.0488370901832189,0.0330249306295206,-0.00764156990326087,-0.049500679171499,0.0190585192961802,0.0426235512587999,-0.0021254792255752,-0.0776453629263001,0.0201121159098855,-0.0178632340336674,-0.04242202916319
"11/30/1993",0.0289135176304604,0.0101974943856734,-0.00922348544849831,-0.00991109577581875,0.0504212569308821,-0.0232314797409752,0.015052229592122,0.0315969693959889,-0.0474748877053132,-0.00491000673315563,-0.0401699825525879,-0.0379900201603997,NA,0.0107043847596734,0.0393341498227702,0.0106692055381176,0.0426033637101475,0.0281425164907326,0.0596028150256018,0.0169993853552565,-0.046123510716389,0.0368268024170605,-0.0439412577397783,-0.0457834421936431
"12/31/1993",0.0301608456199678,-0.0144634950024266,0.027568218212577,0.00437555011464801,-0.078890644659598,0.0229148910932883,-0.0057103570650729,-0.000641472706065202,-0.00033556002099203,0.0254408685513734,-0.00704591284365918,-0.010285833128219,NA,0.0361222105759989,0.000616202879230763,0.0366769326823625,0.0247948987583981,-0.00246517228570191,-0.0389559701751858,0.0143412120914009,-0.018625361421903,0.0222253859203618,-0.0278149636518272,-0.00249517365845849
"1/31/1994",0.0525429376434676,-0.0288899910238337,0.0230335835576927,-0.0235530921355732,-0.0251388407545046,-0.0473643024280051,-0.0352667613914972,-0.00573868940724365,0.0145111482465464,0.00902137163479662,0.0493173000293336,0.00692676614876925,NA,0.0366104715493408,-0.0405026071679503,0.000861794826162977,0.0403752677622482,0.0333925820375423,0.000158970491401574,0.0212211907553837,0.0355461891924521,0.0468462360387806,0.000747043646445199,-0.0457557124029771
"2/28/1994",-0.0270911549055041,0.0275168580596599,0.0374451113506994,0.00251618884368459,0.0544055931357522,0.0771558033807039,0.012869891852991,0.018782588041675,-0.00638949378538372,-0.0170941699930942,-0.0378220299675335,-0.0297095555149667,NA,0.0254982547921795,-0.0436881852409371,0.0231537138640203,-0.0158140056365759,-0.031620451787317,0.0781679240981596,0.0519929310036874,0.0908161310440839,0.00123295803673668,-0.0293468406774318,-0.0313267839512729
"3/31/1994",-0.0233211304029586,0.0170858995513058,-0.0461643195080617,-0.00887499244089999,-0.00767633882629128,0.0320236577137877,0.00439184954520775,-0.00860372725690788,0.00280046052157414,0.0128269169349906,-0.0141717598374585,0.00141933294931629,NA,-0.000723605390977732,-0.0157033159247847,0.00515710355270838,-0.0142135694840251,-0.0215343455987367,-0.046080309360686,0.0253885153304237,0.0413316727706251,0.00287241813471602,0.0142696877746202,-0.00872581474925677
"4/29/1994",-0.0164767325489883,-0.0298967279806965,0.00593017725934547,-0.0232870408239741,-0.00722374589120391,-0.0295190814326505,0.00862337555143949,0.0407809651273639,0.0347866997202815,0.0265030498331063,0.0401478796043171,-0.0106967554634158,NA,-0.0210068153083009,0.0312033158152335,-0.0331297380643971,0.0109458505078966,-0.00200680043199739,-0.0279044596032314,-0.0552620554913173,-0.107333435571977,-0.0123544180085306,0.0106548527278557,-0.00282755442652867
"5/31/1994",-0.0308597833500026,0.0104021523494671,0.0132960800744194,0.00620986333494494,-0.0372341040913158,-0.0235296288950889,-0.0294892722919104,-0.020791352795749,-0.0141717753177312,0.0468682135179288,0.0118827391256126,0.0482152199973162,NA,0.0120982218389916,0.054277869507477,-0.00540981065294399,0.0151303255430198,-0.0306536164362769,0.0698628718762407,0.0114834445898295,0.0206776650931522,0.0285180284467994,0.00350003938832633,-0.0670721969716587
"6/30/1994",-0.00124320297021946,0.0126964373067859,-0.0571490813342311,-0.0164314004780443,0.0217518623195568,-0.0237669734398559,0.0127889928771503,-0.0234510649939647,0.000914256352007353,-0.00217841524268191,-0.00134938426284441,-0.0125846914043376,NA,-0.011690472885525,-0.000585536943814548,-0.00297589392162364,0.00645736986158521,0.00712712841676432,-0.00138928351883899,-0.0420138651611482,-0.0267530290978643,-0.00192207172524483,0.0344744577327986,-0.00882427980319546
"7/29/1994",0.00665677216156236,0.00713936054840185,-0.0553264091456692,0.00606882567604975,-0.0220975945765895,-0.0119792421133897,0.0052714778388356,0.01307548344106,0.0163657622517375,-0.0134116693701023,-0.00805015780409246,-0.00532201759475782,NA,0.0135474934851096,-0.028711410869259,0.0104877521703387,0.00392229840434687,-0.031943662637994,-0.0386525215074829,0.0313780174999214,0.0526113883345544,0.017032056641865,-0.0164256975977448,0.0171676857500485
"8/31/1994",-0.0635890639176484,0.00320563022006423,0.0161010455118909,-0.0318672196930366,-0.0118735104498345,0.0151608255475396,0.0327646723707761,0.0345422143751898,-0.0499838422491708,-0.00418376756427091,0.0236732137042573,-0.0349092321641579,NA,0.0507386752290347,0.082868670493012,-0.0138247452600202,0.0137977988246381,-0.0239784761143864,0.0545585759881904,0.0675031775128045,0.0169525803628552,0.0202468723279535,-0.0342092231009335,-0.0387759061086995
"9/30/1994",-0.0294845234638645,-0.0129415905405743,-0.0309656340150519,-0.00717358263399576,-0.00714301244067052,0.0153699351764524,0.0296027772643031,0.00996869433696659,-0.00256996725439699,-0.0517159184532718,-0.0594662761841007,-0.0256335504854483,NA,0.0452174311403536,0.0458422952139804,-0.011556887861796,0.00414920024775806,-0.0517330931989616,0.0180766411333113,0.00484901551190432,-0.0270544855473832,0.0258167589172142,0.0061033839940426,-0.00107097286720426
