"Date","Market","S5AUCO","S5CODU","S5HOTR","S5MEDA","S5RETL","S5FDSR","S5FDBT","S5HOUS","S5ENRSX","S5BANKX","S5DIVF","S5INSU","S5REAL","S5HCES","S5PHRM","S5CPGS","S5COMS","S5TRAN","S5SFTW","S5TECH","S5SSEQX","S5MATRX","S5TELSX","S5UTILX"
"5/31/1991",0.038577327827361,0.160740863237969,0.0316961362148003,0.0707730321214261,0.0219631236442515,0.096405421331762,-0.00368204461771717,0.0360018948365704,0.0219284603421461,-0.0171726464274762,0.0717137154262903,0.0618557318706208,0.00776081424936386,NA,0.0291890905773967,0.0399447572506109,0.0865937072503422,0.0497751124437781,0.0859158478206098,0.0276110444177672,0.032458107929806,0.0908831908831908,0.0928780228541057,-0.0167339188226918,-0.00592501787720909
"6/28/1991",-0.0478926711643536,-0.0283516170394642,-0.0537006474546146,-0.0835668369869787,-0.0807906606526929,-0.0531011501666129,-0.0214130434782609,-0.0528120713305899,-0.0779181250951148,-0.0479459178367135,-0.0832779034189172,-0.0743856095379694,-0.0430501199343517,NA,-0.0667375697952672,-0.0381039942792931,-0.044693440765454,-0.0742644958583262,-0.0635730858468678,-0.0420560747663551,-0.0895846645367413,-0.126142595978062,-0.0282066869300911,-0.000844900422450129,-0.0302127222279313
"7/31/1991",0.0448593598448108,-0.019941348973607,0.0662731419372149,0.012410071942446,0.024245922932602,0.0686797593370416,-0.0113295568143952,0.0701182717837316,0.0618914012213236,0.0576797028621366,0.0764765636337253,0.121844430119129,-0.0120052770448548,NA,0.0763532763532764,0.0788020390824129,0.000790722192936245,0.0390825876787,0.0557482656095144,-0.0119918699186993,0.0444974733295901,-0.00896592946802164,0.0375328412360816,0.0179995167914955,0.0380417505563207
"8/30/1991",0.0196487970913592,-0.048623578695392,0.0412682435832914,-0.00834961804938708,-0.00648161194871064,0.0601232207350754,-0.00685316256600381,0.0632682981842788,0.0287534970469381,0.00165255112580057,0.0866810461040711,0.01918810867058,-0.0121511550273734,NA,0.00997000176460204,0.0288442606812365,0.013431656570977,0.0174205681480749,0.00680591410467025,0.0277720633614483,-0.00954172826233025,0.0382991556091678,-0.00747618473411316,0.00355998576005693,0.0279706002449981
"9/30/1991",-0.0191437169663404,-0.0229595848403837,0.0119623006283228,0.0372626298817628,-0.0198553396681323,-0.047695390781563,-0.0770361990950226,-0.0406236741620704,0.0119353376642998,-0.0131985976489998,-0.0238183848157797,0.0331899160022285,-0.00838064341713983,NA,-0.026207740019219,-0.0148311166395561,-0.0354729729729728,-0.0336608619515518,0.00291375291375291,0.000800640512409911,-0.0168249660786975,-0.139413302352599,-0.0353541489490948,-0.0117062788222773,0.0335650446871896
"10/31/1991",0.0118599494663022,-0.0296153227104459,0.0131343283582089,0.00759930915371338,0.0127333236868759,-0.0435606060606061,0.0041671773501655,-0.000442233278054243,-0.00746491489997014,0.0145245559038663,0.00470199517092394,-0.0617008897529411,0.0678844056706653,NA,0.0211716156813492,0.0531274281274283,0.0133369257712514,-0.00352360817477091,0.0816966879721093,0.025,-0.00400220811482186,0.04319946000675,0.0275818639798488,0.0162718353673127,0.0117217524980784
"11/29/1991",-0.0439280436222799,-0.101343506385802,-0.0230995875073659,-0.0442235173123073,-0.0797256750964423,0.00946094609460945,-0.0688392530208715,0.00575157615308053,0.000300842358604032,-0.0853846946132455,-0.100303566911207,-0.071271539367908,-0.0225938218023999,NA,-0.055697092154968,-0.0272064926680808,-0.0634139856421164,-0.0322287330773893,-0.0920713364847442,-0.0599024390243902,-0.0448940002771234,-0.0271756713037852,-0.0832209829635985,-0.0427360489757475,0.0141500474833809
"12/31/1991",0.111587868450509,0.0623846437799927,0.141150922909881,0.109038737446198,0.138643067846608,0.133064516129032,0.123214051645039,0.149125701088749,0.181503759398496,0.0416666666666667,0.142274708280613,0.174527345213052,0.131252448739715,NA,0.169504139919993,0.158892681076981,0.118807665010646,0.112015868044681,0.154064607738729,0.198422581984226,0.0364137530828375,0.147655470568673,0.0918449197860963,0.0912556881072439,0.044573461934638
"1/31/1992",-0.0198997818216691,0.0891243919388463,0.0296014377841209,0.125970245795601,0.035587673847832,-0.0177935943060498,-0.0173882600070019,-0.0447889750215331,0.0192185312460227,-0.0505945945945947,0.0267076923076923,-0.0424497564234261,-0.0599168783190949,NA,-0.0537745604963805,-0.0733802356020942,0.0055823395077393,0.0417761922643635,-0.0232748897775043,0.0330793210945618,0.0621500559910414,0.186322804984063,0.016407493571691,-0.0487997295165107,-0.0615867324069923
"2/28/1992",0.00956481322928635,0.144201627053757,-0.009857274874217,-0.0305902628177509,0.0758393680052665,0.0298668233450842,0.0302850356294536,-0.00120228434024651,-0.0148601398601398,-0.018902300159417,0.0858307360345241,-0.0107252015911419,-0.00749109664742741,NA,-0.0543926019335855,-0.00988787852034952,0.0215745647236941,0.00811030008110305,0.0551123241654419,0.0393964794635373,0.0461254612546125,0.038104543234001,0.0249367546078785,-0.0290284360189574,-0.0223538402751242
"3/31/1992",-0.0218318391083111,0.0175658720200752,-0.0457326558125066,-0.0118518518518518,-0.0150532370578875,-0.0124560235808691,-0.00368876080691635,-0.0151469555622429,-0.00481683356572437,-0.0326137418755803,-0.0359902848310886,0.0199385809212331,-0.0196733481811431,NA,-0.0448079658605975,-0.052251448952296,-0.0193898974928985,-0.066326986680969,-0.0264650283553876,-0.0629032258064516,-0.0474930713025951,-0.0809411764705882,0.00434884814292436,-0.000244051250762612,-0.00791479382450657
"4/30/1992",0.0278926899353464,0.121523496369366,-0.0208650293414475,0.0697151424287855,0.0224900596421471,-0.0403427691122665,-0.0106444521578156,0.00672234671012423,0.0201248248630747,0.101859628074385,0.0413421896472746,-0.0229810982554143,-0.0145147040262528,NA,-0.00288533134772899,-0.00555085144416223,0.0180100755667505,0.0252752513164193,0.0384261624936127,-0.0197934595524957,0.0181192963893665,0.0197132616487454,0.0585137507314219,0.0800683510313681,0.0256081946222791
"5/29/1992",0.000963971562838978,-0.0243097972147568,-0.0293007769145394,0.024667133847232,0.0159193097581722,0.00551821009330789,-0.0109928663314234,0.0129502225819506,0.00749157198152072,0.0261324041811846,0.0221049158693499,0.0152524878926783,0.0110143442622951,NA,0.0147484364790441,-0.00255439924314093,-0.00853643449214398,-0.0366981043981698,-0.00659383918905621,0.000702370500438967,-0.0198752922837101,-0.0233492342455436,-0.00796019900497511,-0.0313029720872415,0.0221838087006627
"6/30/1992",-0.0173588539785724,0.0539626893702266,-0.0395609421449805,-0.0222951716591437,-0.0135167464114832,-0.00898024346437843,-0.00189192385006499,-0.0268677586895725,-0.0458545048952783,-0.0284380305602716,0.00850010759629875,0.00231077793121597,0.049784646567013,NA,-0.0211572072486432,-0.0522621644693162,-0.0248315447966059,-0.0488561457929429,-0.0426986328511988,-0.0679066502895246,-0.00808482438701126,0.00437017994858616,-0.0265240164939263,0.0159822678488101,-0.000657647500939432
"7/31/1992",0.0393737443034253,-0.0130672368733667,0.0672619047619048,-0.0202853945159486,-0.00291014914514363,0.0444019331453888,0.0441890771235636,0.0549112183105819,0.0674113521236526,0.0440148536478812,-0.00672143390590003,0.0618771379871855,0.0516471581995897,NA,0.0308241706606522,0.0667534027221778,0.0166346769033909,0.0572768039135751,0.00103487529752674,0.0830195783132531,0.0134954569748796,0.089326849244945,0.0139668002289639,0.0652198874727293,0.0664661088652815
"8/31/1992",-0.0239975483840551,-0.116393837265286,-0.0214166201896263,-0.0297015564757961,-0.0206737200535085,0.00790513833992088,0.00465169049239842,0.0130375559447364,-0.0125334631297153,0.0196673292185375,-0.0574650912996777,-0.0487183416042231,-0.0208835341365463,NA,-0.0350989151244416,-0.0369640679238202,-0.0332284455632473,-0.0295932138037401,-0.0751576553292671,-0.0478011472275335,-0.0760711931443638,-0.0199718045112782,-0.05509766286553,-0.0130430095936186,-0.0193935119887165
"9/30/1992",0.00910562036567408,-0.0193434137038551,0.0287244956115353,0.0526857983811626,0.0108034272941761,0.0384505021520803,0.0368153585544891,0.00691509796388781,0.0347504621072088,-0.00256489176156766,0.0165242165242166,0.0257963363720679,0.0671510605883043,NA,-0.048941798941799,-0.0556259132976133,0.0376253092045307,0.0358597397437171,0.0372233400402416,0.105512960934648,-0.00585045662100452,0.0901462479021817,0.000716931533038622,0.0129969418960244,0.001977705861201
"10/30/1992",0.00210627094303493,0.000138908181691973,-0.00155124653739613,0.0374667971480497,0.0025798525798525,0.0407110619876578,0.0299531641433395,-0.0140213658908813,0.0344170537096582,-0.0488582596173627,0.0247757847533632,0.00933775865933382,0.0305293213265979,NA,0.0320882177627658,0.0248607386011966,-0.0139272271016311,0.0145761411584196,0.0632611272766461,0.0627476882430647,-0.0177981914740921,0.0798328568286783,0.0165970149253731,-0.01088948787062,-0.00735689933608463
"11/30/1992",0.0302617751027038,0.0779166666666667,0.0666962601265121,0.0778870772133136,0.0724175958828575,0.065315514647314,0.0792089678510998,0.0193479732997968,-0.00679253971908823,-0.0308208067481345,0.0715457827371185,0.0926743037947687,0.0307971014492754,NA,0.0321493887765907,0.0244589833920484,0.0410993765110064,0.0591682419659736,0.0513886073383337,0.0329397141081418,0.0540698524039162,0.0562118126272912,0.019497298567066,0.0216917375190758,-0.00985177151120755
"12/31/1992",0.0101078010896023,0.0228063393892539,-0.0189346650020808,0.00162520315039392,0.020109689213894,-0.0015784663952812,0.00146986771190598,-0.00692796811236599,-0.0137939028631042,0.00792233876366875,0.0473711077080143,0.037512386056888,0.0320479685723146,NA,0.0152009698778327,-0.0249557869915505,0.0303104375458324,0.00892379082634303,0.00163887014364216,0.0188026474127557,-0.0350755580202412,0.0813729271114539,0.00864055299539171,0.0508908567160994,0.021816522136011
"1/29/1993",0.00704597094397648,0.107079868984631,0.047932131495228,0.0237144283574637,0.0546594982078853,0.00349475786320509,-0.0174168297455969,-0.0198776758409786,-0.0376116596144805,0.0231373851433633,0.0405497611853007,0.0212492114961099,0.027847340478814,NA,-0.0401433033253721,-0.088472390165256,0.00581257413997638,-0.0148593667079427,0.0349374398460057,0.0782518824745312,0.0698275862068966,0.121968616262482,0.0013706453455169,0.00761421319796954,0.0287654100410934
"2/26/1993",0.0104836136560464,-0.00170687300864806,-0.0143695608176481,0.0103633260180445,-0.000743415463041559,-0.0064676616915423,-0.0347540330611431,-0.0263260530421217,0.0691255495847583,0.0463103224410301,0.031288056206089,0.0128531194361577,0.00516518857811131,NA,-0.101253708488851,-0.0673225735131549,0.0167472579313597,-0.0218172023702639,-0.0138565981586534,-0.00383404080514858,0.0413644910018804,0.103941513032422,0.010607961674461,0.0664987405541561,0.0599166377214311
"3/31/1993",0.0186972799855655,0.0547133249743531,0.0313141683778234,0.0654036442620973,0.0174301200977787,0.0147721582373561,0.0487981017228927,-0.00630883236531139,0.0028558373315056,0.0367114788004136,0.0327913525297484,0.0598915983361007,0.0271475664145821,NA,0.00830582472580131,0.00604480265497204,0.0339867764760469,-0.00991280403854978,0.0231044888721236,0.0347766323024055,-0.0128965695125097,0.0459257126403687,0.00158013544018059,0.0230514879546529,0.00933966901523841
"4/30/1993",-0.0254167865919809,0.0457149032746137,-0.046590343454455,-0.0661456563597237,-0.0601692259479787,-0.105189571510815,-0.0524296675191816,-0.107225637408042,-0.0500056954094999,0.0132668329177057,-0.0557607739665787,-0.010127683715052,-0.0158580328487823,NA,-0.106558242686662,0.0426484448633365,0.0190711240744896,-0.0494113284509131,0.00884874181952261,-0.064027630180659,-0.0320094068460936,-0.0401927047487956,0.0215235519495156,-0.0303813833225598,-0.0056818181818182
"5/31/1993",0.0227174629137418,0.000310045473336101,0.0322648010859351,0.0523953911461491,0.0559075247304657,0.0590992647058824,0.0456763209799648,0.0222372728298905,-0.0121103117505996,0.0119117936601694,-0.00996646795827117,0.0116763102451719,-0.00661807020909277,NA,0.0703309692671395,0.012316384180791,0.0206957287538529,0.0386190754827384,0.00402010050251254,0.0611694578484247,0.0981239033607774,0.131220421626273,0.0167677881963596,0.0321904761904761,-0.00677551020408162
"6/30/1993",0.000755236677847076,0.0378138237421221,-0.0513857980983208,-0.0109484844992509,-0.0236842105263158,-0.0440857415603575,-0.0227340414970714,-0.0104902826855124,0.0284015050370191,-0.0106041443720207,0.0472292783893122,0.0919140623425007,0.0187312928454187,NA,0.00927664273881837,-0.0452059381627413,0.0168248490077653,-0.0260093896713615,-0.0141050141050141,0.0263474655610539,-0.0366273352999017,0.0316937119675456,-0.0273407833351415,0.0499169588484961,0.0304101257499795
"7/30/1993",-0.00532705924133793,0.0266799402687904,0.0207933461292387,0.053484036355162,-0.000862533692722354,0.00708125283704041,-0.00375863470134096,-0.03135810735409,-0.0639678980290334,0.00894788593903635,0.00592938639834693,0.0133052943310565,0.0411335418443748,NA,-0.058759164022322,-0.0803133037175591,0.0068943572337718,-0.0334522317555191,0.0499353885914713,-0.0513421944227261,-0.0632814493493237,-0.00393217006635529,0.00278862242052426,0.0130064153264785,0.0193028635239691
"8/31/1993",0.0344319728650169,-0.0189081741491321,0.0621539747205683,0.0722265236146444,0.0525520664724291,0.0231677634544307,0.0455796879779751,0.0381336405529954,0.0271088135165804,0.0320631517395966,0.00482272037152814,0.0386775212131924,0.0443331816112882,NA,0.00279004882585456,0.0439811872378288,0.0346571157695143,0.035308198683423,0.027956043956044,0.0162087912087913,0.0908471806047399,0.147545028374044,0.0234705228031146,0.0391255313611521,0.0334141951639408
"9/30/1993",-0.00998791957891103,0.00464518679580944,-0.0309795436664045,0.00185681865071185,-0.00317818330941155,-0.00590308370044054,-0.0590988882387361,-0.0268560648096771,-0.00969801129388647,0.00745986779981107,0.035819038307706,0.0161272356179739,-0.0129881450488145,NA,-0.0162300023185718,-0.0104712041884817,-0.0123192832417022,-0.0432562620423892,-0.0213803130077824,0.0658286023249526,-0.00936446497690099,0.0519243173511073,-0.0426040647755679,-0.0176156286525296,-0.0135544449492654
"10/29/1993",0.0193929357418342,0.106542056074766,0.0473967319598092,0.0652800658978582,0.113133806438342,0.046707435965612,0.0295398009950248,0.0650017105713309,0.0945828684765092,-0.00815446621051649,-0.0755105543161147,-0.0448067687059564,-0.0439812770467191,NA,0.0682300259250531,0.0524178663713548,0.0117513658385733,-0.0301077434296648,0.0384514550380144,0.0620164870006341,0.017267456516259,-0.0582524271844659,0.0395050516517197,0.00152970170816684,-0.0230290934213558
"11/30/1993",-0.012910672680247,0.0160028449502133,-0.00271317829457365,-0.0221341581287453,-0.0228217684560658,0.0375105842506351,-0.0361421524212222,0.00214155691187496,0.0186862967157419,-0.0603855603855603,-0.0178206794134027,-0.053080655232835,-0.0509006928406467,NA,-0.00220628792057367,0.0264234771425232,-0.00224146714212938,0.0296926910299005,0.0152318438104856,0.0466921423453548,0.00408871267500945,-0.059034183396636,0.0239161297368135,-0.0568519304200254,-0.0586941148738901
"12/31/1993",0.0100911669806621,0.04025201260063,-0.00437232802176451,0.0376593851932391,0.0144667170953101,-0.0687994776789358,0.0330060580739504,0.00438080991558924,0.00944969427459694,0.00975560695967011,0.0355320355320356,0.00304525413700296,-0.000194666147556901,NA,0.0462133775566611,0.0107073698598929,0.0467680996630246,0.0348860657390602,0.00762599469496023,-0.0288648031945237,0.0244323790720631,-0.00853419444124086,0.0323165529010239,-0.0177237966711651,0.00759599332220364
"1/31/1994",0.0325008039446887,0.0850437415881562,0.00361081292085493,0.0555343875023814,0.00894771180911542,0.00736196319018408,-0.0148634984833165,-0.00276595744680856,0.026762114537445,0.047011952191235,0.0415221755794853,0.0818181039740223,0.0394275700934579,NA,0.0691112754940294,-0.00800180322326167,0.0333625987708516,0.0728760717069369,0.0658933859822309,0.0326597744360902,0.0537219947000724,0.0680469931371408,0.0793470399834693,0.0332478475911339,-0.0132549084582884
"2/28/1994",-0.0300450572039618,-0.0571362121094659,-0.00252819914430188,0.0074000541467376,-0.0275288683602772,0.0243605359317905,0.0471107461767422,-0.0171751653509708,-0.0112624691622868,-0.0364345509893455,-0.047139227197056,-0.0678670871714953,-0.0597546127189285,NA,-0.00454680241178223,-0.0737332424448988,-0.00689134333994151,-0.0458590628405377,-0.0616655089912788,0.0481228668941978,0.0219478737997257,0.0607710738401221,-0.0288120991672251,-0.0593918978813935,-0.0613718411552347
"3/31/1994",-0.0457464571648756,-0.0690675875678343,-0.0286605576135699,-0.0919107766729373,-0.0546214496057756,-0.0534227959911669,-0.0137227994510879,-0.0413546076196679,-0.0543501844217835,-0.0429459966433015,-0.032919540229885,-0.0599182170023341,-0.0443271242155593,NA,-0.0464700625558534,-0.0614497730896603,-0.0405893536121673,-0.0599600266489007,-0.0672808027636124,-0.0918267665255616,-0.020357941834452,-0.00441478439425058,-0.0428740390301596,-0.0314767693902554,-0.0544722719141324
"4/29/1994",0.0115306099558069,-0.00494612259318144,-0.0183661180248896,0.0174607872151524,-0.0117564308681672,0.004306864064603,-0.0179884714768436,0.0201539855072464,0.0523115750831708,0.0463173096760884,0.0380336597889132,0.051678489560124,0.00083385449239106,NA,-0.00947620535249398,0.0427339257710404,-0.0215991281085902,0.0224764604637035,0.00952380952380951,-0.0163738496474245,-0.0437314455355104,-0.0958028256161699,-0.000823808052723698,0.0221854626836626,0.00870305552927823
"5/31/1994",0.0123971524250959,-0.0184626309249068,0.022799304774563,0.0256932324995153,0.0186070157600408,-0.02483695166622,-0.011132476469993,-0.0170921198668146,-0.00839420037065312,-0.00177462289263538,0.0592653659430246,0.0242798915507085,0.0606123724224121,NA,0.0244953742640875,0.0666750219325729,0.00698734177215188,0.0275274779681157,-0.018256464011181,0.0822600243013365,0.0238805970149254,0.0330748175182481,0.0409151808718953,0.0158971918134222,-0.0546750445465629
"6/30/1994",-0.0267907995618839,-0.0280340025321034,-0.0140943622550981,-0.083939880896115,-0.0432222000399283,-0.00503893724232718,-0.0505577730017398,-0.0140018066847336,-0.0502418645558487,-0.0258765432098766,-0.0289692148045658,-0.0281401838247283,-0.0393754909662216,NA,-0.0384812724474089,-0.0273763365056985,-0.0297666934835076,-0.0203334297002987,-0.0196636711451196,-0.0281800830807229,-0.0688046647230321,-0.0535438286597482,-0.0287128712871288,0.00768365817091461,-0.0356150793650794
"7/29/1994",0.0314898597699597,0.0381466319315221,0.0386292203183616,-0.0238365493757094,0.0375586854460095,0.00939226519337026,0.01951061765657,0.0367613376087953,0.0445653432110197,0.0478556220216972,0.0180781903998574,0.0234397019658673,0.0261678421752019,NA,0.0450373532550694,0.0027784489007007,0.0419776119402985,0.0354121581743066,-0.000453802868034229,-0.00716266173752316,0.0628678772698812,0.0841012481045141,0.0485219164118247,0.0150641621722149,0.0486575455200083
